product_id,product_name,category,unit_price,quantity_sold,sale_date,region,customer_segment,discount
104,Ноутбук Lenovo IdeaPad,Электроника,54990.0,1,2025-02-22,Поволжье,Премиум,0.067
117,Смарт-часы Amazfit,Электроника,11990.0,5,2025-02-22,Урал,Стандарт,0.02
119,Холодильник LG,Бытовая техника,45990.0,1,2025-02-22,Урал,Эконом,0.02
107,Фитнес-браслет Mi Band,Электроника,2466.74,6,2025-02-22,Поволжье,Эконом,0.001
101,Кофеварка Philips HD7432,Бытовая техника,4500.0,1,2025-02-22,Сибирь,Стандарт,0.023
120,Стиральная машина Bosch,Бытовая техника,38990.0,2,2025-02-22,Юг,Стандарт,0.078
108,"Монитор Samsung 24""",Электроника,15990.0,1,2025-02-22,Дальний Восток,Эконом,0.024
104,Ноутбук Lenovo IdeaPad,Электроника,54990.0,1,2025-02-22,Центр,Эконом,0.024
109,Мышь Logitech M185,Аксессуары,1290.0,10,2025-02-22,Урал,Стандарт,0.013
103,Коврик для мыши,Аксессуары,350.0,7,2025-02-22,Урал,Стандарт,0.03
104,Ноутбук Lenovo IdeaPad,Электроника,54990.0,1,2025-02-22,Юг,Премиум,0.057
110,Соковыжималка Braun,Бытовая техника,8900.0,5,2025-02-22,Сибирь,Премиум,0.05
119,Холодильник LG,Бытовая техника,45990.0,1,2025-02-22,Дальний Восток,Стандарт,0.055
120,Стиральная машина Bosch,Бытовая техника,38990.0,3,2025-02-22,Урал,Стандарт,0.037
115,Подставка для ноутбука,Аксессуары,890.0,9,2025-02-22,Центр,Эконом,0.004
109,Мышь Logitech M185,Аксессуары,1290.0,7,2025-02-22,Юг,Стандарт,0.036
111,Планшет Huawei MatePad,Электроника,25990.0,10,2025-02-22,Центр,Стандарт,0.072
101,Кофеварка Philips HD7432,Бытовая техника,4500.0,5,2025-02-22,Юг,Стандарт,0.054
102,Смартфон Xiaomi Note 12,Электроника,18990.0,9,2025-02-22,Поволжье,Стандарт,0.039
102,Смартфон Xiaomi Note 12,Электроника,18990.0,2,2025-02-22,Поволжье,Эконом,0.017
101,Кофеварка Philips HD7432,Бытовая техника,4500.0,5,2025-02-22,Поволжье,Эконом,0.011
103,Коврик для мыши,Аксессуары,350.0,13,2025-02-23,Центр,Эконом,0.021
101,Кофеварка Philips HD7432,Бытовая техника,4500.0,3,2025-02-23,Урал,Стандарт,0.027
102,Смартфон Xiaomi Note 12,Электроника,18990.0,9,2025-02-23,Сибирь,Эконом,0.028
102,Смартфон Xiaomi Note 12,Электроника,18990.0,15,2025-02-23,Северо-Запад,Премиум,0.075
114,Внешний SSD 1TB,Электроника,7990.0,8,2025-02-23,Дальний Восток,Премиум,0.115
119,Холодильник LG,Бытовая техника,45990.0,2,2025-02-23,Урал,Стандарт,0.052
107,Фитнес-браслет Mi Band,Электроника,2456.74,3,2025-02-23,Юг,Стандарт,0.075
102,Смартфон Xiaomi Note 12,Электроника,18990.0,7,2025-02-23,Сибирь,Стандарт,0.03
107,Фитнес-браслет Mi Band,Электроника,2490.0,4,2025-02-23,Урал,Эконом,0.028
115,Подставка для ноутбука,Аксессуары,875.6,16,2025-02-23,Юг,Стандарт,0.008
106,Электрочайник Bosch TWK,Бытовая техника,3200.0,11,2025-02-23,Центр,Премиум,0.094
102,Смартфон Xiaomi Note 12,Электроника,18990.0,7,2025-02-23,Дальний Восток,Стандарт,0.001
118,USB-хаб 4 порта,Аксессуары,590.0,13,2025-02-23,Дальний Восток,Стандарт,0.049
105,Наушники JBL Tune,Аксессуары,3990.0,1,2025-02-23,Северо-Запад,Стандарт,0.067
115,Подставка для ноутбука,Аксессуары,890.0,7,2025-02-23,Юг,Эконом,0.008
103,Коврик для мыши,Аксессуары,350.0,36,2025-02-23,Центр,Стандарт,0.045
118,USB-хаб 4 порта,Аксессуары,590.0,11,2025-02-23,Урал,Стандарт,0.075
112,Клавиатура Logitech K380,Аксессуары,3490.0,7,2025-02-23,Дальний Восток,Эконом,0.002
108,"Монитор Samsung 24""",Электроника,15990.0,10,2025-02-23,Центр,Премиум,0.103
106,Электрочайник Bosch TWK,Бытовая техника,3200.0,1,2025-02-23,Урал,Эконом,0.007
109,Мышь Logitech M185,Аксессуары,1313.82,18,2025-02-23,Поволжье,Стандарт,0.034
110,Соковыжималка Braun,Бытовая техника,8900.0,9,2025-02-23,Центр,Стандарт,0.02
101,Кофеварка Philips HD7432,Бытовая техника,4500.0,1,2025-02-23,Дальний Восток,Эконом,0.008
116,Микроволновая печь Samsung,Бытовая техника,12990.0,8,2025-02-23,Северо-Запад,Стандарт,0.021
117,Смарт-часы Amazfit,Электроника,11990.0,4,2025-02-23,Поволжье,Стандарт,0.044
117,Смарт-часы Amazfit,Электроника,12003.0,6,2025-02-23,Поволжье,Стандарт,0.017
118,USB-хаб 4 порта,Аксессуары,590.0,13,2025-02-23,Урал,Стандарт,0.071
108,"Монитор Samsung 24""",Электроника,15990.0,1,2025-02-23,Центр,Премиум,0.077
117,Смарт-часы Amazfit,Электроника,11884.75,8,2025-02-23,Юг,Эконом,0.008
112,Клавиатура Logitech K380,Аксессуары,3490.0,16,2025-02-23,Центр,Эконом,0.023
115,Подставка для ноутбука,Аксессуары,890.0,25,2025-02-23,Центр,Стандарт,0.045
108,"Монитор Samsung 24""",Электроника,15990.0,1,2025-02-23,Дальний Восток,Эконом,0.02
114,Внешний SSD 1TB,Электроника,7990.0,1,2025-02-23,Юг,Эконом,0.013
105,Наушники JBL Tune,Аксессуары,3990.0,1,2025-02-23,Дальний Восток,Премиум,0.065
114,Внешний SSD 1TB,Электроника,7990.0,2,2025-02-23,Центр,Стандарт,0.024
101,Кофеварка Philips HD7432,Бытовая техника,4500.0,6,2025-02-23,Юг,Стандарт,0.078
108,"Монитор Samsung 24""",Электроника,15990.0,2,2025-02-23,Сибирь,Стандарт,0.021
116,Микроволновая печь Samsung,Бытовая техника,12990.0,7,2025-02-23,Центр,Эконом,0.013
102,Смартфон Xiaomi Note 12,Электроника,18990.0,5,2025-02-23,Юг,Эконом,0.028
105,Наушники JBL Tune,Аксессуары,3990.0,2,2025-02-23,Северо-Запад,Стандарт,0.055
118,USB-хаб 4 порта,Аксессуары,590.0,20,2025-02-23,Урал,Премиум,0.08
119,Холодильник LG,Бытовая техника,45990.0,1,2025-02-23,Сибирь,Стандарт,0.067
106,Электрочайник Bosch TWK,Бытовая техника,3200.0,10,2025-02-23,Урал,Стандарт,0.026
113,Робот-пылесос Xiaomi,Бытовая техника,18990.0,6,2025-02-23,Поволжье,Стандарт,0.08
109,Мышь Logitech M185,Аксессуары,1290.0,11,2025-02-23,Сибирь,Стандарт,0.044
103,Коврик для мыши,Аксессуары,350.0,9,2025-02-23,Сибирь,Стандарт,0.02
116,Микроволновая печь Samsung,Бытовая техника,12990.0,5,2025-02-23,Юг,Премиум,0.098
112,Клавиатура Logitech K380,Аксессуары,3490.0,13,2025-02-23,Поволжье,Стандарт,0.025
115,Подставка для ноутбука,Аксессуары,890.0,22,2025-02-23,Юг,Премиум,0.106
108,"Монитор Samsung 24""",Электроника,15990.0,4,2025-02-23,Центр,Премиум,0.135
118,USB-хаб 4 порта,Аксессуары,590.0,7,2025-02-23,Поволжье,Эконом,0.003
103,Коврик для мыши,Аксессуары,350.0,24,2025-02-23,Урал,Премиум,0.084
116,Микроволновая печь Samsung,Бытовая техника,12990.0,8,2025-02-23,Юг,Премиум,0.104
117,Смарт-часы Amazfit,Электроника,11990.0,5,2025-02-24,Северо-Запад,Эконом,0.024
113,Робот-пылесос Xiaomi,Бытовая техника,18990.0,5,2025-02-24,Северо-Запад,Стандарт,0.065
113,Робот-пылесос Xiaomi,Бытовая техника,18990.0,4,2025-02-24,Поволжье,Премиум,0.131
119,Холодильник LG,Бытовая техника,45990.0,1,2025-02-24,Урал,Стандарт,0.014
107,Фитнес-браслет Mi Band,Электроника,2490.0,4,2025-02-24,Сибирь,Эконом,0.003
120,Стиральная машина Bosch,Бытовая техника,38990.0,1,2025-02-24,Поволжье,Премиум,0.061
117,Смарт-часы Amazfit,Электроника,11990.0,14,2025-02-24,Центр,Эконом,0.023
119,Холодильник LG,Бытовая техника,45990.0,5,2025-02-24,Северо-Запад,Стандарт,0.076
119,Холодильник LG,Бытовая техника,45990.0,6,2025-02-24,Поволжье,Стандарт,0.032
119,Холодильник LG,Бытовая техника,45990.0,1,2025-02-24,Дальний Восток,Стандарт,0.008
119,Холодильник LG,Бытовая техника,45990.0,1,2025-02-24,Поволжье,Стандарт,0.028
120,Стиральная машина Bosch,Бытовая техника,38990.0,1,2025-02-24,Урал,Стандарт,0.041
115,Подставка для ноутбука,Аксессуары,912.94,18,2025-02-24,Северо-Запад,Премиум,0.125
110,Соковыжималка Braun,Бытовая техника,8900.0,3,2025-02-24,Сибирь,Стандарт,0.077
105,Наушники JBL Tune,Аксессуары,3990.0,3,2025-02-24,Дальний Восток,Эконом,0.002
107,Фитнес-браслет Mi Band,Электроника,2490.0,3,2025-02-24,Поволжье,Эконом,0.008
120,Стиральная машина Bosch,Бытовая техника,38990.0,1,2025-02-24,Центр,Эконом,0.021
116,Микроволновая печь Samsung,Бытовая техника,12990.0,7,2025-02-24,Северо-Запад,Стандарт,0.009
118,USB-хаб 4 порта,Аксессуары,590.0,6,2025-02-24,Сибирь,Стандарт,0.006
118,USB-хаб 4 порта,Аксессуары,590.0,7,2025-02-24,Юг,Стандарт,0.042
103,Коврик для мыши,Аксессуары,350.0,16,2025-02-24,Сибирь,Стандарт,0.0
118,USB-хаб 4 порта,Аксессуары,590.0,14,2025-02-24,Центр,Эконом,0.018
104,Ноутбук Lenovo IdeaPad,Электроника,54990.0,1,2025-02-24,Дальний Восток,Эконом,0.007
105,Наушники JBL Tune,Аксессуары,3990.0,3,2025-02-24,Урал,Стандарт,0.045
110,Соковыжималка Braun,Бытовая техника,8900.0,1,2025-02-24,Поволжье,Эконом,0.002
113,Робот-пылесос Xiaomi,Бытовая техника,18990.0,4,2025-02-24,Урал,Стандарт,0.026
118,USB-хаб 4 порта,Аксессуары,590.0,16,2025-02-24,Северо-Запад,Стандарт,0.027
119,Холодильник LG,Бытовая техника,45990.0,1,2025-02-24,Северо-Запад,Эконом,0.023
115,Подставка для ноутбука,Аксессуары,890.0,12,2025-02-24,Северо-Запад,Эконом,0.029
108,"Монитор Samsung 24""",Электроника,15990.0,1,2025-02-24,Северо-Запад,Стандарт,0.041
112,Клавиатура Logitech K380,Аксессуары,3490.0,17,2025-02-24,Урал,Премиум,0.065
101,Кофеварка Philips HD7432,Бытовая техника,4500.0,6,2025-02-24,Центр,Эконом,0.029
105,Наушники JBL Tune,Аксессуары,3990.0,1,2025-02-24,Урал,Эконом,0.017
116,Микроволновая печь Samsung,Бытовая техника,12990.0,5,2025-02-24,Поволжье,Стандарт,0.049
113,Робот-пылесос Xiaomi,Бытовая техника,18990.0,3,2025-02-24,Дальний Восток,Премиум,0.139
101,Кофеварка Philips HD7432,Бытовая техника,4500.0,15,2025-02-24,Северо-Запад,Премиум,0.067
106,Электрочайник Bosch TWK,Бытовая техника,3200.0,4,2025-02-24,Юг,Эконом,0.023
101,Кофеварка Philips HD7432,Бытовая техника,4500.0,6,2025-02-24,Северо-Запад,Стандарт,0.08
120,Стиральная машина Bosch,Бытовая техника,38990.0,2,2025-02-24,Урал,Стандарт,0.051
120,Стиральная машина Bosch,Бытовая техника,38990.0,2,2025-02-24,Северо-Запад,Стандарт,0.06
105,Наушники JBL Tune,Аксессуары,3990.0,2,2025-02-24,Урал,Премиум,0.132
113,Робот-пылесос Xiaomi,Бытовая техника,18990.0,4,2025-02-24,Центр,Эконом,0.01
105,Наушники JBL Tune,Аксессуары,3990.0,5,2025-02-24,Сибирь,Стандарт,0.053
106,Электрочайник Bosch TWK,Бытовая техника,3151.55,5,2025-02-24,Урал,Стандарт,0.079
115,Подставка для ноутбука,Аксессуары,890.0,8,2025-02-24,Дальний Восток,Стандарт,0.018
120,Стиральная машина Bosch,Бытовая техника,38990.0,1,2025-02-24,Юг,Эконом,0.024
118,USB-хаб 4 порта,Аксессуары,590.0,20,2025-02-24,Центр,Эконом,0.024
101,Кофеварка Philips HD7432,Бытовая техника,4500.0,5,2025-02-24,Юг,Премиум,0.138
102,Смартфон Xiaomi Note 12,Электроника,18990.0,11,2025-02-24,Дальний Восток,Стандарт,0.04
109,Мышь Logitech M185,Аксессуары,1290.0,18,2025-02-24,Центр,Стандарт,0.033
120,Стиральная машина Bosch,Бытовая техника,38990.0,3,2025-02-24,Сибирь,Стандарт,0.004
120,Стиральная машина Bosch,Бытовая техника,38990.0,2,2025-02-24,Сибирь,Стандарт,0.057
111,Планшет Huawei MatePad,Электроника,25990.0,23,2025-02-24,Северо-Запад,Премиум,0.144
102,Смартфон Xiaomi Note 12,Электроника,18990.0,7,2025-02-24,Северо-Запад,Стандарт,0.03
118,USB-хаб 4 порта,Аксессуары,590.0,9,2025-02-24,Сибирь,Эконом,0.004
101,Кофеварка Philips HD7432,Бытовая техника,4500.0,8,2025-02-24,Поволжье,Премиум,0.137
112,Клавиатура Logitech K380,Аксессуары,3490.0,11,2025-02-24,Сибирь,Эконом,0.012
108,"Монитор Samsung 24""",Электроника,15990.0,1,2025-02-24,Сибирь,Стандарт,0.026
106,Электрочайник Bosch TWK,Бытовая техника,3200.0,6,2025-02-24,Центр,Стандарт,0.055
118,USB-хаб 4 порта,Аксессуары,590.0,7,2025-02-25,Сибирь,Эконом,0.01
120,Стиральная машина Bosch,Бытовая техника,38990.0,1,2025-02-25,Сибирь,Стандарт,0.016
115,Подставка для ноутбука,Аксессуары,890.0,13,2025-02-25,Сибирь,Стандарт,0.008
114,Внешний SSD 1TB,Электроника,7990.0,4,2025-02-25,Урал,Эконом,0.019
118,USB-хаб 4 порта,Аксессуары,590.0,5,2025-02-25,Сибирь,Стандарт,0.053
118,USB-хаб 4 порта,Аксессуары,590.0,8,2025-02-25,Юг,Эконом,0.003
118,USB-хаб 4 порта,Аксессуары,590.0,14,2025-02-25,Поволжье,Премиум,0.065
108,"Монитор Samsung 24""",Электроника,15990.0,1,2025-02-25,Сибирь,Эконом,0.028
113,Робот-пылесос Xiaomi,Бытовая техника,18990.0,2,2025-02-25,Центр,Эконом,0.026
112,Клавиатура Logitech K380,Аксессуары,3490.0,15,2025-02-25,Урал,Эконом,0.028
101,Кофеварка Philips HD7432,Бытовая техника,4500.0,3,2025-02-25,Юг,Стандарт,0.05
117,Смарт-часы Amazfit,Электроника,11990.0,9,2025-02-25,Поволжье,Эконом,0.021
119,Холодильник LG,Бытовая техника,45990.0,3,2025-02-25,Юг,Стандарт,0.041
111,Планшет Huawei MatePad,Электроника,25990.0,17,2025-02-25,Юг,Премиум,0.08
117,Смарт-часы Amazfit,Электроника,11990.0,4,2025-02-25,Юг,Эконом,0.004
118,USB-хаб 4 порта,Аксессуары,590.0,24,2025-02-25,Урал,Премиум,0.068
111,Планшет Huawei MatePad,Электроника,25990.0,12,2025-02-25,Урал,Стандарт,0.0
120,Стиральная машина Bosch,Бытовая техника,38990.0,1,2025-02-25,Сибирь,Премиум,0.106
108,"Монитор Samsung 24""",Электроника,15990.0,2,2025-02-25,Центр,Стандарт,0.054
108,"Монитор Samsung 24""",Электроника,15990.0,7,2025-02-25,Юг,Премиум,0.127
105,Наушники JBL Tune,Аксессуары,4071.45,1,2025-02-25,Центр,Эконом,0.012
109,Мышь Logitech M185,Аксессуары,1290.0,7,2025-02-25,Поволжье,Стандарт,0.026
119,Холодильник LG,Бытовая техника,45990.0,1,2025-02-25,Юг,Стандарт,0.033
103,Коврик для мыши,Аксессуары,350.0,14,2025-02-25,Центр,Премиум,0.077
105,Наушники JBL Tune,Аксессуары,3990.0,1,2025-02-25,Дальний Восток,Эконом,0.016
105,Наушники JBL Tune,Аксессуары,3990.0,1,2025-02-25,Центр,Стандарт,0.07
120,Стиральная машина Bosch,Бытовая техника,38990.0,5,2025-02-25,Центр,Премиум,0.104
113,Робот-пылесос Xiaomi,Бытовая техника,18990.0,9,2025-02-25,Поволжье,Премиум,0.099
120,Стиральная машина Bosch,Бытовая техника,38990.0,1,2025-02-25,Урал,Эконом,0.021
119,Холодильник LG,Бытовая техника,45990.0,1,2025-02-25,Поволжье,Премиум,0.1
101,Кофеварка Philips HD7432,Бытовая техника,4500.0,2,2025-02-25,Урал,Стандарт,0.025
102,Смартфон Xiaomi Note 12,Электроника,18990.0,7,2025-02-25,Поволжье,Эконом,0.014
101,Кофеварка Philips HD7432,Бытовая техника,4500.0,3,2025-02-25,Поволжье,Стандарт,0.002
107,Фитнес-браслет Mi Band,Электроника,2490.0,6,2025-02-25,Дальний Восток,Эконом,0.009
109,Мышь Logitech M185,Аксессуары,1290.0,18,2025-02-25,Центр,Стандарт,0.042
119,Холодильник LG,Бытовая техника,45990.0,1,2025-02-25,Дальний Восток,Стандарт,0.006
107,Фитнес-браслет Mi Band,Электроника,2490.0,9,2025-02-25,Центр,Стандарт,0.051
105,Наушники JBL Tune,Аксессуары,3990.0,2,2025-02-25,Урал,Стандарт,0.002
115,Подставка для ноутбука,Аксессуары,890.0,20,2025-02-25,Урал,Премиум,0.077
110,Соковыжималка Braun,Бытовая техника,8900.0,3,2025-02-25,Урал,Эконом,0.013
115,Подставка для ноутбука,Аксессуары,890.0,11,2025-02-25,Центр,Эконом,0.005
110,Соковыжималка Braun,Бытовая техника,8900.0,1,2025-02-25,Юг,Эконом,0.006
110,Соковыжималка Braun,Бытовая техника,8900.0,2,2025-02-25,Северо-Запад,Эконом,0.03
113,Робот-пылесос Xiaomi,Бытовая техника,18670.32,4,2025-02-25,Сибирь,Эконом,0.02
111,Планшет Huawei MatePad,Электроника,25990.0,16,2025-02-25,Северо-Запад,Премиум,0.098
107,Фитнес-браслет Mi Band,Электроника,2490.0,7,2025-02-25,Урал,Стандарт,0.075
105,Наушники JBL Tune,Аксессуары,3990.0,2,2025-02-25,Поволжье,Стандарт,0.029
102,Смартфон Xiaomi Note 12,Электроника,18560.86,15,2025-02-25,Центр,Стандарт,0.021
114,Внешний SSD 1TB,Электроника,7990.0,3,2025-02-25,Юг,Эконом,0.026
106,Электрочайник Bosch TWK,Бытовая техника,3200.0,3,2025-02-25,Юг,Стандарт,0.02
114,Внешний SSD 1TB,Электроника,7990.0,3,2025-02-25,Поволжье,Премиум,0.086
117,Смарт-часы Amazfit,Электроника,11990.0,9,2025-02-25,Поволжье,Стандарт,0.079
109,Мышь Logitech M185,Аксессуары,1290.0,15,2025-02-25,Урал,Стандарт,0.015
103,Коврик для мыши,Аксессуары,350.0,13,2025-02-25,Юг,Стандарт,0.066
116,Микроволновая печь Samsung,Бытовая техника,12990.0,1,2025-02-25,Центр,Стандарт,0.006
119,Холодильник LG,Бытовая техника,46635.29,1,2025-02-26,Сибирь,Стандарт,0.036
103,Коврик для мыши,Аксессуары,350.0,21,2025-02-26,Сибирь,Премиум,0.056
101,Кофеварка Philips HD7432,Бытовая техника,4500.0,6,2025-02-26,Центр,Стандарт,0.077
106,Электрочайник Bosch TWK,Бытовая техника,3200.0,1,2025-02-26,Поволжье,Эконом,0.01
108,"Монитор Samsung 24""",Электроника,15990.0,1,2025-02-26,Юг,Эконом,0.021
108,"Монитор Samsung 24""",Электроника,15990.0,1,2025-02-26,Урал,Стандарт,0.073
112,Клавиатура Logitech K380,Аксессуары,3490.0,15,2025-02-26,Центр,Стандарт,0.079
105,Наушники JBL Tune,Аксессуары,3990.0,2,2025-02-26,Сибирь,Стандарт,0.05
117,Смарт-часы Amazfit,Электроника,11990.0,6,2025-02-26,Юг,Эконом,0.016
118,USB-хаб 4 порта,Аксессуары,582.12,16,2025-02-26,Урал,Стандарт,0.063
117,Смарт-часы Amazfit,Электроника,11990.0,5,2025-02-26,Поволжье,Эконом,0.027
111,Планшет Huawei MatePad,Электроника,25956.99,4,2025-02-26,Северо-Запад,Эконом,0.01
105,Наушники JBL Tune,Аксессуары,3990.0,4,2025-02-26,Урал,Премиум,0.062
108,"Монитор Samsung 24""",Электроника,15990.0,3,2025-02-26,Поволжье,Премиум,0.077
112,Клавиатура Logitech K380,Аксессуары,3490.0,30,2025-02-26,Юг,Стандарт,0.04
105,Наушники JBL Tune,Аксессуары,3990.0,2,2025-02-26,Сибирь,Премиум,0.075
104,Ноутбук Lenovo IdeaPad,Электроника,54990.0,2,2025-02-26,Урал,Стандарт,0.032
103,Коврик для мыши,Аксессуары,350.0,10,2025-02-26,Сибирь,Стандарт,0.053
107,Фитнес-браслет Mi Band,Электроника,2490.0,8,2025-02-26,Дальний Восток,Стандарт,0.022
114,Внешний SSD 1TB,Электроника,7990.0,1,2025-02-26,Дальний Восток,Стандарт,0.031
114,Внешний SSD 1TB,Электроника,7990.0,7,2025-02-26,Юг,Стандарт,0.031
110,Соковыжималка Braun,Бытовая техника,8900.0,3,2025-02-26,Поволжье,Стандарт,0.05
112,Клавиатура Logitech K380,Аксессуары,3490.0,9,2025-02-26,Дальний Восток,Стандарт,0.031
113,Робот-пылесос Xiaomi,Бытовая техника,18990.0,2,2025-02-26,Дальний Восток,Стандарт,0.024
117,Смарт-часы Amazfit,Электроника,11990.0,5,2025-02-26,Северо-Запад,Стандарт,0.03
105,Наушники JBL Tune,Аксессуары,3990.0,1,2025-02-26,Юг,Премиум,0.113
105,Наушники JBL Tune,Аксессуары,3990.0,1,2025-02-26,Центр,Эконом,0.02
119,Холодильник LG,Бытовая техника,45990.0,1,2025-02-26,Сибирь,Эконом,0.003
108,"Монитор Samsung 24""",Электроника,15990.0,1,2025-02-26,Урал,Стандарт,0.021
118,USB-хаб 4 порта,Аксессуары,590.0,7,2025-02-26,Сибирь,Эконом,0.005
110,Соковыжималка Braun,Бытовая техника,8900.0,7,2025-02-26,Юг,Стандарт,0.024
101,Кофеварка Philips HD7432,Бытовая техника,4500.0,3,2025-02-26,Северо-Запад,Стандарт,0.009
109,Мышь Logitech M185,Аксессуары,1290.0,23,2025-02-26,Центр,Стандарт,0.007
116,Микроволновая печь Samsung,Бытовая техника,12990.0,5,2025-02-26,Центр,Премиум,0.055
118,USB-хаб 4 порта,Аксессуары,590.0,24,2025-02-26,Центр,Стандарт,0.024
118,USB-хаб 4 порта,Аксессуары,590.0,14,2025-02-26,Центр,Стандарт,0.042
118,USB-хаб 4 порта,Аксессуары,590.0,10,2025-02-26,Центр,Эконом,0.008
114,Внешний SSD 1TB,Электроника,7990.0,1,2025-02-26,Центр,Премиум,0.145
107,Фитнес-браслет Mi Band,Электроника,2418.02,12,2025-02-26,Северо-Запад,Премиум,0.092
118,USB-хаб 4 порта,Аксессуары,590.0,19,2025-02-26,Урал,Стандарт,0.064
115,Подставка для ноутбука,Аксессуары,890.0,14,2025-02-26,Дальний Восток,Стандарт,0.01
102,Смартфон Xiaomi Note 12,Электроника,18990.0,10,2025-02-26,Северо-Запад,Стандарт,0.028
103,Коврик для мыши,Аксессуары,350.0,20,2025-02-26,Центр,Премиум,0.059
117,Смарт-часы Amazfit,Электроника,11990.0,11,2025-02-26,Центр,Стандарт,0.034
103,Коврик для мыши,Аксессуары,350.0,12,2025-02-26,Поволжье,Стандарт,0.038
118,USB-хаб 4 порта,Аксессуары,590.0,9,2025-02-26,Урал,Эконом,0.01
109,Мышь Logitech M185,Аксессуары,1290.0,10,2025-02-26,Поволжье,Стандарт,0.038
119,Холодильник LG,Бытовая техника,45990.0,1,2025-02-26,Поволжье,Стандарт,0.009
109,Мышь Logitech M185,Аксессуары,1290.0,17,2025-02-26,Сибирь,Стандарт,0.048
108,"Монитор Samsung 24""",Электроника,15990.0,2,2025-02-26,Центр,Стандарт,0.072
118,USB-хаб 4 порта,Аксессуары,590.0,23,2025-02-26,Дальний Восток,Премиум,0.111
114,Внешний SSD 1TB,Электроника,7990.0,3,2025-02-26,Юг,Стандарт,0.055
108,"Монитор Samsung 24""",Электроника,15990.0,3,2025-02-26,Сибирь,Премиум,0.114
111,Планшет Huawei MatePad,Электроника,26535.97,7,2025-02-27,Сибирь,Премиум,0.106
110,Соковыжималка Braun,Бытовая техника,8900.0,6,2025-02-27,Центр,Стандарт,0.065
110,Соковыжималка Braun,Бытовая техника,8900.0,4,2025-02-27,Поволжье,Стандарт,0.004
112,Клавиатура Logitech K380,Аксессуары,3490.0,14,2025-02-27,Северо-Запад,Стандарт,0.076
106,Электрочайник Bosch TWK,Бытовая техника,3200.0,2,2025-02-27,Поволжье,Стандарт,0.059
113,Робот-пылесос Xiaomi,Бытовая техника,18683.6,4,2025-02-27,Дальний Восток,Стандарт,0.022
111,Планшет Huawei MatePad,Электроника,25990.0,8,2025-02-27,Центр,Эконом,0.016
113,Робот-пылесос Xiaomi,Бытовая техника,18990.0,4,2025-02-27,Юг,Стандарт,0.051
113,Робот-пылесос Xiaomi,Бытовая техника,18990.0,3,2025-02-27,Сибирь,Эконом,0.007
108,"Монитор Samsung 24""",Электроника,15990.0,1,2025-02-27,Поволжье,Эконом,0.022
120,Стиральная машина Bosch,Бытовая техника,38990.0,1,2025-02-27,Юг,Стандарт,0.009
103,Коврик для мыши,Аксессуары,350.0,17,2025-02-27,Сибирь,Стандарт,0.006
113,Робот-пылесос Xiaomi,Бытовая техника,18990.0,8,2025-02-27,Северо-Запад,Стандарт,0.04
115,Подставка для ноутбука,Аксессуары,890.0,16,2025-02-27,Юг,Премиум,0.114
107,Фитнес-браслет Mi Band,Электроника,2475.74,10,2025-02-27,Северо-Запад,Эконом,0.019
112,Клавиатура Logitech K380,Аксессуары,3490.0,8,2025-02-27,Поволжье,Эконом,0.018
102,Смартфон Xiaomi Note 12,Электроника,18990.0,7,2025-02-27,Поволжье,Стандарт,0.017
118,USB-хаб 4 порта,Аксессуары,590.0,8,2025-02-27,Поволжье,Эконом,0.022
109,Мышь Logitech M185,Аксессуары,1290.0,11,2025-02-27,Центр,Стандарт,0.042
113,Робот-пылесос Xiaomi,Бытовая техника,18990.0,2,2025-02-27,Поволжье,Эконом,0.01
106,Электрочайник Bosch TWK,Бытовая техника,3200.0,2,2025-02-27,Центр,Стандарт,0.045
101,Кофеварка Philips HD7432,Бытовая техника,4500.0,7,2025-02-27,Центр,Премиум,0.077
108,"Монитор Samsung 24""",Электроника,15990.0,2,2025-02-27,Сибирь,Стандарт,0.055
102,Смартфон Xiaomi Note 12,Электроника,18990.0,14,2025-02-27,Центр,Премиум,0.066
107,Фитнес-браслет Mi Band,Электроника,2490.0,7,2025-02-27,Урал,Эконом,0.023
118,USB-хаб 4 порта,Аксессуары,590.0,21,2025-02-27,Урал,Стандарт,0.012
101,Кофеварка Philips HD7432,Бытовая техника,4500.0,5,2025-02-27,Урал,Эконом,0.016
120,Стиральная машина Bosch,Бытовая техника,38990.0,1,2025-02-27,Северо-Запад,Эконом,0.004
114,Внешний SSD 1TB,Электроника,7990.0,1,2025-02-27,Дальний Восток,Эконом,0.025
115,Подставка для ноутбука,Аксессуары,895.78,10,2025-02-27,Юг,Эконом,0.007
106,Электрочайник Bosch TWK,Бытовая техника,3200.0,5,2025-02-27,Урал,Стандарт,0.008
106,Электрочайник Bosch TWK,Бытовая техника,3200.0,2,2025-02-27,Поволжье,Стандарт,0.018
111,Планшет Huawei MatePad,Электроника,26217.55,9,2025-02-27,Центр,Премиум,0.056
117,Смарт-часы Amazfit,Электроника,11990.0,4,2025-02-27,Поволжье,Стандарт,0.08
115,Подставка для ноутбука,Аксессуары,890.0,20,2025-02-27,Поволжье,Премиум,0.075
101,Кофеварка Philips HD7432,Бытовая техника,4500.0,9,2025-02-27,Юг,Эконом,0.016
107,Фитнес-браслет Mi Band,Электроника,2424.56,13,2025-02-27,Юг,Стандарт,0.072
110,Соковыжималка Braun,Бытовая техника,9016.02,3,2025-02-27,Дальний Восток,Стандарт,0.073
